source_file,block_id,major_line,group_company,subsidiary,effective_date,disposition_date,overall_rate_effect_header,indicated_pct,impact_pct,written_premium_change,policyholders_affected,written_premium_for_program,maximum_pct,minimum_pct,filing_action,data_n_a
1,383702f3458d,HO,,Liberty Mutual Insurance Company,03/01/26,02/10/26,,0.0,-15.1,-6684,16,44346,-14.4,-15.3,Rate,False
1,383702f3458d,HO,,Peerless Indemnity Insurance Company,03/01/26,02/10/26,,0.0,-15.0,-172550,753,1152430,-10.2,-15.6,Rate,False
1,383702f3458d,HO,,Liberty Mutual Insurance Company,03/01/26,02/10/26,,0.0,-15.1,-6684,16,44346,-14.4,-15.3,Rate,False
1,383702f3458d,HO,,Peerless Indemnity Insurance Company,03/01/26,02/10/26,,0.0,-15.0,-172550,753,1152430,-10.2,-15.6,Rate,False
1,bdfd8c37c5d5,PPA,Amica Mutual Group,Amica Mutual Insurance Company,02/01/26,12/29/25,-3.2,-3.2,-3.0,1161704,19634,38723480,5.0,-14.0,Rate,False
1,bdfd8c37c5d5,PPA,Amica Mutual Group,Amica Property and Casualty Insurance Company,02/01/26,12/29/25,-3.2,-3.2,-2.2,-13344,231,606524,5.0,-7.0,Rate,False
1,bdfd8c37c5d5,PPA,Amica Mutual Group,Amica Mutual Insurance Company,02/01/26,12/29/25,-3.2,-3.2,-3.0,1161704,19634,38723480,5.0,-14.0,Rate,False
1,bdfd8c37c5d5,PPA,Amica Mutual Group,Amica Property and Casualty Insurance Company,02/01/26,12/29/25,-3.2,-3.2,-2.2,-13344,231,606524,5.0,-7.0,Rate,False
1,2a1c24a9f17f,PPA,,The Hanover Insurance Company,02/09/26,11/18/25,,0.0,0.0,0,160,57908,0.0,0.0,Rate,False
1,fe6019f2fc86,HO,,,02/01/26,01/02/26,,,,,,,,,Rate,True
1,a88348600fa5,HO,,Integon National Insurance Company,02/09/26,01/28/26,,0.0,-10.2,-5139,32,50509,0.0,-19.1,Rate,False
1,a5b72351ebc3,PPA,,Integon National Insurance Company,02/09/26,01/28/26,,0.0,-7.5,-3154,11,41826,-3.8,-12.2,Rate,False
1,3de3018d49b5,HO,,Allstate Insurance Company,02/23/26,02/24/26,7.1,7.1,7.1,140409,2823,1979988,16.1,2.6,Rate,False
1,8ecb71b62ebf,PPA,Insurance Group,Progressive Northern Insurance Company,12/12/25,11/10/25,7.2,7.2,6.2,129181,2103,2083569,9.0,0.0,Rate,False
1,8ecb71b62ebf,PPA,Insurance Group,Progressive Universal Insurance Company,12/12/25,11/10/25,7.2,7.2,6.1,58931,1100,966074,10.4,0.0,Rate,False
1,8ecb71b62ebf,PPA,Insurance Group,Progressive Northern Insurance Company,12/12/25,11/10/25,7.2,7.2,6.2,129181,2103,2083569,9.0,0.0,Rate,False
